,sim,sim_std,obs
2002-02-28,3.3669721607764305,1.047599049757693,
2002-03-01,3.375599730908806,1.0450039524271684,
2002-03-02,3.3842371635703086,1.0424077908648919,
2002-03-03,3.394537012475696,1.0393340979824337,
2002-03-04,3.4048190422980205,1.0362206596038779,
2002-03-05,3.411382679560452,1.034160080756931,
2002-03-06,3.420149696882558,1.0314729241217524,
2002-03-07,3.429881194269079,1.0280280667605184,
2002-03-08,3.4375443612933267,1.0256468188414993,
2002-03-09,3.457351745375927,1.0211328304525376,
2002-03-10,3.4684469085963117,1.017766609201098,
2002-03-11,3.4783425972325737,1.0147654927207932,
2002-03-12,3.4881178283374523,1.0117352189264033,
2002-03-13,3.500845480231872,1.0079519341232686,
2002-03-14,3.5139274924007213,1.003765990385906,
2002-03-15,3.5263923344380004,0.9999245042405822,
2002-03-16,3.53925463842047,0.996065900816722,
2002-03-17,3.551131150091276,0.9925121312057967,
2002-03-18,3.561485703901944,0.9892826378973059,
2002-03-19,3.573408101775385,0.9855530260223038,
2002-03-20,3.5861740618285345,0.9816936807171432,
2002-03-21,3.5988168282713806,0.9778840789696399,
2002-03-22,3.6094628831127014,0.974556003899422,
2002-03-23,3.6202529769741822,0.9712467641119967,
2002-03-24,3.6315747767354725,0.9677658642931114,
2002-03-25,3.6451688576288164,0.9636086935300042,
2002-03-26,3.6592028267101107,0.9594008221411678,
2002-03-27,3.6715863775934054,0.9556018033072665,
2002-03-28,3.6862570118127604,0.9510550091628588,
2002-03-29,3.7027358092610645,0.9455174442069817,
2002-03-30,3.719547407624646,0.9396283151914868,
2002-03-31,3.735089713833556,0.9347906794155224,
2002-04-01,3.751528093080288,0.9294652020484071,
2002-04-02,3.766768771781767,0.9249415475259667,
2002-04-03,3.776989988625293,0.9217536644770552,
2002-04-04,3.790545583244395,0.917531310456242,
2002-04-05,3.806119794649741,0.9128658419747795,
2002-04-06,3.821589343307777,0.9081052796406418,
2002-04-07,3.839060120370656,0.903020125325514,
2002-04-08,3.85694686475731,0.8978852820589964,
2002-04-09,3.873353331778856,0.8928345124666482,
2002-04-10,3.8903298054426765,0.8877629192598682,
2002-04-11,3.9062423774581565,0.8830732690848275,
2002-04-12,3.921755792108573,0.8785617389910473,
2002-04-13,3.93695700989232,0.8741170029610678,
2002-04-14,3.9546185457491534,0.8685098335871472,
2002-04-15,3.9705081369058175,0.8638498413904268,
2002-04-16,3.9876021282990055,0.858745135465003,
2002-04-17,4.002566006253639,0.8544382038334243,
2002-04-18,4.019420772715386,0.8495437153222881,
2002-04-19,4.036988769553747,0.8445973735688604,
2002-04-20,4.051481500905944,0.8405233835509175,
2002-04-21,4.06689547971213,0.836128076503117,
2002-04-22,4.082154282841383,0.831773574488858,
2002-04-23,4.096764477583475,0.8276416338142095,
2002-04-24,4.111782621352299,0.8235062386181677,2.38
2002-04-25,4.130485235769723,0.8183989261078566,
2002-04-26,4.149032119188384,0.8133233277611444,
2002-04-27,4.168302058155107,0.8082815819827309,
2002-04-28,4.189060357081654,0.8012225284351742,
2002-04-29,4.207320611132157,0.7964618993848991,
2002-04-30,4.224248285954549,0.7919126287069218,
2002-05-01,4.239066737562209,0.7879709942203631,
2002-05-02,4.254434351702044,0.7840270725913755,
2002-05-03,4.270969633745749,0.7797215245442881,
2002-05-04,4.288189067205058,0.7752959187674007,
2002-05-05,4.304744327886558,0.7710981396896367,
2002-05-06,4.321438537985003,0.7669351958112318,
2002-05-07,4.340248485329505,0.7621658205354968,
2002-05-08,4.358862036217243,0.757455274857918,
2002-05-09,4.376964231842054,0.7530186318286017,
2002-05-10,4.397368551295226,0.7430445218638931,
2002-05-11,4.415573587833877,0.7387167058043548,
2002-05-12,4.4332037196544585,0.7344691342266345,
2002-05-13,4.456209866196935,0.7269395330488081,
2002-05-14,4.47454085076828,0.7227234001267163,4.05
2002-05-15,4.493855202928304,0.7185827084226933,
2002-05-16,4.510411155787373,0.7149460855417453,
2002-05-17,4.5264139986740695,0.7113803193129087,
2002-05-18,4.541174733429629,0.7080216522307147,
2002-05-19,4.559507017273565,0.7041365778336051,
2002-05-20,4.580891770154215,0.703910445981458,
2002-05-21,4.595376760084227,0.700776017438837,
2002-05-22,4.608209154408748,0.6980219171714434,
2002-05-23,4.626707624587713,0.6942708017127684,
2002-05-24,4.644354967038445,0.690760312877347,
2002-05-25,4.662061225276547,0.6873182852005502,
2002-05-26,4.6794075122849295,0.6839900437378907,
2002-05-27,4.697068919413956,0.6806667435726178,
2002-05-28,4.716181351744809,0.6755313603953962,
2002-05-29,4.7321361727090805,0.6725705226082997,
2002-05-30,4.748092194219836,0.6696166772229187,
2002-05-31,4.767755878877045,0.6669330338132219,
2002-06-01,4.784887186794716,0.6639026939489107,
2002-06-02,4.802212808326303,0.6608534912366102,
2002-06-03,4.819388649402598,0.6578011799589327,
2002-06-04,4.83811854299743,0.6547303826374788,
2002-06-05,1.235385222134426,0.3357544871580627,
2002-06-06,1.7829518493910883,0.4212586450376694,
2002-06-07,1.8248130575768071,0.42183223532880326,
2002-06-08,1.864902880202825,0.42211000313542707,
2002-06-09,1.912239051223132,0.45521334611413894,
2002-06-10,1.9427999746601803,0.454776012333874,
2002-06-11,1.9725670084831335,0.45448836236885787,
2002-06-12,2.005187849520836,0.4540320615831686,
2002-06-13,2.03913595336866,0.4534188601075724,
2002-06-14,2.0716472644333592,0.45271366883371206,
2002-06-15,2.1039519456296656,0.4519708010451425,
2002-06-16,2.135441582950636,0.4512528329390016,
2002-06-17,2.1685510449079977,0.45003295092331713,
2002-06-18,2.2015510684455903,0.44883397914562645,
2002-06-19,2.2423548325400295,0.44772728463437206,
2002-06-20,2.2834597774534178,0.4461438676524836,
2002-06-21,2.319589658130942,0.445042389427984,
2002-06-22,2.354047308236131,0.44387433293496475,
2002-06-23,2.3889415092282698,0.4428345590048962,
2002-06-24,2.4217744900886142,0.44179533179622527,
2002-06-25,2.4550250736844177,0.4404043072495864,
2002-06-26,2.486117554132505,0.4389666597498614,
2002-06-27,2.5238153732381914,0.43709688673590613,
2002-06-28,2.5623935375428046,0.4356886642608028,
2002-06-29,2.5957871885160495,0.43461108790060193,
2002-06-30,2.6302603938078164,0.433491077976232,
2002-07-01,2.6629719086992685,0.4323899879544794,
2002-07-02,2.6879550083277044,0.4315704811490002,
2002-07-03,2.7074844016537947,0.43059856860966766,
2002-07-04,2.736794951842521,0.4297008089310467,2.89
2002-07-05,2.7661085434722765,0.42874744527816094,
2002-07-06,2.7966206870636294,0.4274744066925613,
2002-07-07,2.8258423843631015,0.4266777806501081,
2002-07-08,2.854555549076558,0.42589098434179795,
2002-07-09,2.8809299008856644,0.4251818853578189,
2002-07-10,2.9143869460158682,0.42364975463884214,
2002-07-11,2.9467519377084823,0.42269217761489064,
2002-07-12,2.9769284160038505,0.4220293414828266,
2002-07-13,3.007295186794566,0.42146499597897646,
2002-07-14,3.0362157067757685,0.42094460101294506,
2002-07-15,3.0644236528924735,0.4203120119005518,
2002-07-16,3.0939902484977773,0.4198474263770385,
2002-07-17,3.1243218576030745,0.42013335496244697,
2002-07-18,3.152084828424815,0.4198239754868178,4.05
2002-07-19,3.1761509984096916,0.41957676503220553,
2002-07-20,3.1995394919506075,0.4192950625259365,
2002-07-21,3.22234993788732,0.4189284249190372,
2002-07-22,3.237079305932825,0.41875911098057766,
2002-07-23,3.262795840345054,0.41860438770460495,
2002-07-24,3.2868055817339563,0.41844888595902185,
2002-07-25,3.309279695959069,0.41841260603076785,
2002-07-26,3.3300495866989173,0.4183406558288873,
2002-07-27,3.349695109147357,0.4182705790548114,
2002-07-28,3.370382351066326,0.418245557361029,
2002-07-29,3.3950975272429873,0.4182636473693601,3.76
2002-07-30,3.4235175291952165,0.4195172920846893,
2002-07-31,3.438556462188519,0.41954227888530626,
2002-08-01,3.4566100490620397,0.4196087241108055,
2002-08-02,3.4755462045403873,0.41971002081824804,
2002-08-03,3.5015678340319405,0.42005734081968493,
2002-08-04,3.526033720713486,0.42030769135591994,
2002-08-05,3.5447452772947767,0.42052507553275587,
2002-08-06,3.5683091921847536,0.4208133382373857,
2002-08-07,3.5927330991882784,0.4211442591421321,
2002-08-08,1.2225002835514853,0.32294048559663896,
2002-08-09,1.7593854447465709,0.375240031351645,
2002-08-10,1.7923230338508502,0.37348004528323603,
2002-08-11,1.8170028085164538,0.3742588013570484,
2002-08-12,1.8375976874929028,0.3749812397743372,
2002-08-13,1.858296769436099,0.3757228204549145,
2002-08-14,1.8864146468297134,0.37652814747706237,
2002-08-15,1.9151003015175443,0.3773819768142595,
2002-08-16,1.9398164591882814,0.37777483424160796,
2002-08-17,1.9322600209236438,0.3843965749074707,
2002-08-18,1.9168425274089251,0.39362087911901184,
2002-08-19,1.895324988021779,0.4049981791376244,
2002-08-20,1.8666818151963547,0.41694351986026745,
2002-08-21,1.8864742583362955,0.4211196644842414,
2002-08-22,1.9058604165094868,0.42629780179111715,
2002-08-23,1.932041930861231,0.4268542505034436,
2002-08-24,1.9561619033181739,0.4276322508900415,
2002-08-25,1.9781533948609646,0.4283863155108851,
2002-08-26,2.0020390469641005,0.42917109407274595,
2002-08-27,2.0283325566145693,0.4299713613166764,
2002-08-28,1.9975106054756655,0.4443266038350623,
2002-08-29,1.9630444336832462,0.4583293903791992,
2002-08-30,1.9706176731610774,0.4670102132398869,
2002-08-31,1.9765152000954234,0.47588174441518044,
2002-09-01,1.9800423582545579,0.4847734298829836,
2002-09-02,1.9831191263946628,0.49347397189770714,
2002-09-03,1.9834706395877197,0.5011536102695716,
2002-09-04,1.9838790494073795,0.5097218359922256,
2002-09-05,1.9831237872170429,0.5177211097840905,
2002-09-06,2.0041273779629005,0.5183484717020751,
2002-09-07,2.024978554814047,0.5189528979490408,
2002-09-08,2.0398069700503765,0.5193038612781035,
2002-09-09,2.0577458575165832,0.519729679127612,
2002-09-10,2.078248301922353,0.5199939593392247,
2002-09-11,2.098564925525754,0.5203925241052516,
2002-09-12,2.1204060206823354,0.5208170885409011,
2002-09-13,2.143563839651127,0.5210509338390102,
2002-09-14,2.1671114859206004,0.5210078112668073,
2002-09-15,2.189561127745999,0.5212932600537115,
2002-09-16,2.211550206235113,0.521465367698738,
2002-09-17,2.2332397465234184,0.5216005348075583,
2002-09-18,2.254132763005711,0.521787936659714,
2002-09-19,2.269850091655549,0.5218046777456641,
2002-09-20,2.2855166758739953,0.5218288638877855,
2002-09-21,2.3008426949234497,0.5218054462662579,
2002-09-22,2.319017466575563,0.5214930608877907,
2002-09-23,2.3352559376909396,0.5214217709101376,
2002-09-24,2.3526257631823277,0.5214057433851789,
2002-09-25,2.370957752141988,0.521305245089709,
2002-09-26,2.389055788242856,0.5210808990668568,
2002-09-27,2.407713453087911,0.5204189085059033,
2002-09-28,2.4233899013363787,0.5202423363941772,
2002-09-29,2.4386226582475476,0.5200521151305352,
2002-09-30,2.452814141776955,0.5198310995723607,
2002-10-01,2.4672903376497484,0.5195882318994736,
2002-10-02,2.4835372269731835,0.519162004410925,
2002-10-03,2.4991746183803363,0.5192227218254938,
2002-10-04,2.5138796633196328,0.5189265533567989,
2002-10-05,2.5186885313312724,0.5260416136236187,
2002-10-06,2.5316825109052257,0.5257064789313006,
2002-10-07,2.5407452045820373,0.5250675142521453,
2002-10-08,2.5541169468286125,0.5246492081948767,
2002-10-09,2.566842443395025,0.5240714520881902,
2002-10-10,2.5767163667379855,0.5235280650863074,
2002-10-11,2.587654929253136,0.5229945369398953,
2002-10-12,2.5985244871103372,0.5224859084639264,
2002-10-13,2.6056997208839494,0.5220167937177015,
2002-10-14,2.6065150694653387,0.5216534244718822,
2002-10-15,2.612645370836764,0.5211844673192543,
2002-10-16,2.6187244941607153,0.520754655569202,
2002-10-17,2.6259487990712773,0.5197319844800492,
2002-10-18,2.633544921052946,0.5187506052532594,
2002-10-19,2.6412113483504913,0.5177184262570808,
2002-10-20,2.6499882046922267,0.5167255650552469,
2002-10-21,2.6582345812160155,0.5153694578136608,
2002-10-22,2.6650543195388647,0.5141302568105073,
2002-10-23,2.669074717034473,0.5131070940864528,
2002-10-24,2.6668551668300315,0.5122608548774106,
2002-10-25,2.6728993038320064,0.51133084727634,
2002-10-26,2.6773790808168436,0.5087530462163813,
2002-10-27,2.6770502164168697,0.5072700212533006,
2002-10-28,2.681376959844825,0.506899564648015,
2002-10-29,2.684650728073376,0.5070269575761146,
2002-10-30,2.6888688371739544,0.5074639545995785,
2002-10-31,2.6907187101435697,0.5082664043678051,
2002-11-01,2.692725729076407,0.5090450589316615,
2002-11-02,2.6949800108319435,0.5100239932334439,
2002-11-03,2.696258123416139,0.5114490526619581,
2002-11-04,2.6928736561360758,0.5135027995465798,
2002-11-05,2.6946367411427943,0.5155020877687853,
2002-11-06,2.6945037701524868,0.5182165966353562,
2002-11-07,2.6942217943657525,0.5196440584440781,
2002-11-08,2.6921915588943603,0.5229792999430628,
2002-11-09,2.6888789271056264,0.5267197547354759,
2002-11-10,2.683252917584669,0.5294740256917867,
2002-11-11,2.677188150071053,0.5335781177713782,
2002-11-12,2.6710117485211233,0.5380155467622905,
2002-11-13,2.663025810900786,0.542926348878009,
2002-11-14,2.6540463364691194,0.548755731146956,
2002-11-15,2.6429481854670476,0.5561238399297053,
2002-11-16,2.630451525337064,0.5648736118668393,
2002-11-17,2.617147903559044,0.5741105114322296,
2002-11-18,2.6047379070383663,0.5838668730289067,
2002-11-19,2.5939392347566597,0.5949481678279516,
2002-11-20,2.582953549431858,0.6071330639289845,
2002-11-21,2.5702441228915998,0.6202829983955928,
2002-11-22,2.556428403308674,0.6328922088808787,
2002-11-23,2.5407807123108928,0.6450128992571014,
2002-11-24,2.526357382591768,0.6570574075478468,
2002-11-25,2.5133192966188407,0.6685841928821754,
2002-11-26,2.49969199618186,0.6775582462253852,
2002-11-27,2.48343350907355,0.6811610778064873,
2002-11-28,2.4642707327967734,0.6843329555330441,
2002-11-29,2.4443189535763423,0.6853274545054271,
2002-11-30,2.4246214089292684,0.686416038779563,
2002-12-01,2.4042182934468674,0.6882291623965766,
2002-12-02,2.383157882528958,0.690346970928122,
2002-12-03,2.3598322734653743,0.6917360502840807,
2002-12-04,2.336835262726683,0.6911360285168834,
2002-12-05,2.3113363047820603,0.6896906328918564,
2002-12-06,2.2817400183447285,0.6856115587624119,
2002-12-07,2.2532087021528877,0.6819814091359372,
2002-12-08,2.2202532984158,0.6752233758409378,
2002-12-09,2.182528517445956,0.665201401836237,
2002-12-10,2.14604783023989,0.6583993013637234,
2002-12-11,2.1105084595037216,0.6551172902173412,
2002-12-12,2.0768375264972936,0.6541064567302627,
2002-12-13,2.0439089507228876,0.6558364156327193,
2002-12-14,2.012239303871823,0.6598094868522207,
2002-12-15,1.9803273035968139,0.6628328372243397,
2002-12-16,1.9460683860813401,0.660154035749736,
2002-12-17,1.9131650944205334,0.6523415062599291,
2002-12-18,1.8818357489647324,0.6449703513740255,
2002-12-19,1.8543230677395033,0.6393009107617081,
2002-12-20,1.828226609181094,0.631042952579786,
2002-12-21,1.8019858656789667,0.6231548011134836,
2002-12-22,1.7771246158310445,0.6113317023840874,
2002-12-23,1.7521912234159984,0.6011380632144773,
2002-12-24,1.727345599543913,0.5901568073349688,
2002-12-25,1.7034557561123542,0.5817769032126294,
2002-12-26,1.6804207486318816,0.5759200475866323,
2002-12-27,1.6601222145175165,0.5720710800949372,
2002-12-28,1.6422412574734855,0.5693808389138759,
2002-12-29,1.6255431669871634,0.5671871309319899,
2002-12-30,1.6110227353193882,0.5652327248164246,
2002-12-31,1.5967131596092925,0.5634950012197498,
2003-01-01,1.5815201298016255,0.5581428140545094,
2003-01-02,1.568163497747872,0.5559192145069131,
2003-01-03,1.5571865233832243,0.5544956796264517,
2003-01-04,1.5474168012801746,0.5548753863085562,
2003-01-05,1.5396590786481195,0.5562221537274185,
2003-01-06,1.5365962686772703,0.5579639934744571,
2003-01-07,1.5355557676616873,0.5593980360197255,
2003-01-08,1.5356365432115238,0.5604436652911022,
2003-01-09,1.5362317491468436,0.5614411692162895,
2003-01-10,1.537324755429278,0.5619554652215525,
2003-01-11,1.5387248201720447,0.5624030923462812,
2003-01-12,1.5414922423816704,0.562556853053261,
2003-01-13,1.5449725383984916,0.5627014497925564,
2003-01-14,1.5490107723733608,0.5628637220459762,
2003-01-15,1.5530901782973112,0.5630125989278584,
2003-01-16,1.5538510411596123,0.5630424922260675,
2003-01-17,1.5546777525478463,0.5630746698966672,
2003-01-18,1.5583474649157367,0.5632134090934563,
2003-01-19,1.5620400073235574,0.5633507090677984,
2003-01-20,1.5662686250140432,0.5634974510197575,
2003-01-21,1.5705181354775708,0.5636418546887688,
2003-01-22,1.5732376682936853,0.5637318691800512,
2003-01-23,1.574536426837219,0.5637738110548862,
2003-01-24,1.57700333503497,0.5638536327291145,
2003-01-25,1.5793096275017409,0.5639265446345058,
2003-01-26,1.5848328587600031,0.5640871018177878,
2003-01-27,1.590451525035483,0.5642376469162662,
2003-01-28,1.5958348703694616,0.5643814253595562,
2003-01-29,1.6012534562475196,0.5645047346712391,
2003-01-30,1.6048838869818451,0.5645865891867675,
2003-01-31,1.6097896751125753,0.5646999933051419,
2003-02-01,1.615248723306331,0.5648142281979064,
2003-02-02,1.6213492202472197,0.5649373519757709,
2003-02-03,1.6274907406624406,0.5650433743463974,
2003-02-04,1.6337164636044061,0.5651461545721604,
2003-02-05,1.6399634025233607,0.5652341786417131,
2003-02-06,1.6469942901188008,0.5653255442149079,
2003-02-07,1.655027655315645,0.565408735490282,
2003-02-08,1.6634567229000778,0.5654522834368856,
2003-02-09,1.6719642893996185,0.5654429706260885,
2003-02-10,1.6783395927400206,0.5654676304334161,
2003-02-11,1.684786546295636,0.5654834330774837,
2003-02-12,1.6929086931159543,0.5654690759313711,
2003-02-13,1.7010387481446618,0.5654343859890663,
2003-02-14,1.7090833638937697,0.56539322676387,
2003-02-15,1.7176526914698114,0.5653133372675444,
2003-02-16,1.72631973022779,0.565235750600213,
2003-02-17,1.7358593683150025,0.5651383982096029,
2003-02-18,1.746838271445294,0.564973645061817,
2003-02-19,1.7579224333177688,0.5647890682410248,
2003-02-20,1.769417761799301,0.5645781007803437,
2003-02-21,1.7809889387556832,0.5643320577119554,
2003-02-22,1.7924623412722152,0.5640515329885489,
2003-02-23,1.803572110161019,0.5637482213377484,
2003-02-24,1.8157457715436196,0.5633378575803576,
2003-02-25,1.82811517378437,0.5629635249544259,
2003-02-26,1.8385297313284035,0.5625611334258751,
2003-02-27,1.851760500367881,0.5620010963476261,
2003-02-28,1.865306377814186,0.5614403474772751,
2003-03-01,1.878374582902735,0.5608681569364842,
2003-03-02,1.890119428286789,0.5602982536678696,
2003-03-03,1.9016590755855292,0.5597318645050239,
2003-03-04,1.9135927324379407,0.5591173392677549,
2003-03-05,1.9253118044443407,0.5585023105319618,
2003-03-06,1.9388992037102666,0.557692225076715,
2003-03-07,1.9528910417881766,0.55689147049535,
2003-03-08,1.965899876789796,0.5561075131376728,
2003-03-09,1.9804583582431443,0.5551919683068187,
2003-03-10,1.9952470889983365,0.5542822536861637,
2003-03-11,2.0050177157580995,0.5535992419228488,
2003-03-12,2.014648460168378,0.5529162195416872,
2003-03-13,2.0288523254664974,0.551938304044774,
2003-03-14,2.0430849088736616,0.5509127802319427,
2003-03-15,2.060030354932516,0.5496824669921713,
2003-03-16,2.0767432244272777,0.5483559896339741,
2003-03-17,2.0945948487133443,0.5469097303763534,
2003-03-18,2.112741562695699,0.5453159561562088,
2003-03-19,2.1308129223390937,0.5436409286960365,
2003-03-20,2.1496432099287897,0.5419012313681862,
2003-03-21,2.1685945088360903,0.5400609836937655,
2003-03-22,2.1878661680780165,0.5380577995823003,
2003-03-23,2.207639807832325,0.5360754662406088,
2003-03-24,2.2256237374144736,0.5342333173866155,
2003-03-25,2.2456665722070253,0.5322277391279211,
2003-03-26,2.2657964358169567,0.5299884756250698,
2003-03-27,2.2861724967160164,0.5276692750738617,
2003-03-28,2.307046955680284,0.5254069571473124,
2003-03-29,2.3274566594396497,0.5230750398686821,
2003-03-30,2.348357742628771,0.5206633196018228,
2003-03-31,2.369105790008617,0.5181701144929042,
2003-04-01,2.3906938381610012,0.5157503518939625,
2003-04-02,2.4131350289591564,0.5132358497997523,
2003-04-03,2.4345601748600787,0.5105847142865807,
2003-04-04,2.455787803378214,0.5081706284974612,
2003-04-05,2.4764673408190623,0.5057536484556271,
2003-04-06,2.496811723877112,0.5032210913604684,
2003-04-07,2.5190704148853578,0.5004883858887236,
2003-04-08,2.5407918496727664,0.49773515124636275,
2003-04-09,2.561922494264709,0.4951647920668733,
2003-04-10,2.5841697762605937,0.4923867162815585,
2003-04-11,2.605968182969504,0.48954455913181666,
2003-04-12,2.629596175920929,0.48665098030357734,
2003-04-13,2.6526392204362645,0.4837201495389847,
2003-04-14,2.6754053377001585,0.4808841637757513,
2003-04-15,2.696875965616668,0.47816744521663757,
2003-04-16,2.7195080873883573,0.47526207094500045,
2003-04-17,2.74196101747684,0.4724352996716203,
2003-04-18,2.7649756039390794,0.46857041009543754,
2003-04-19,2.7886788423903845,0.46445952684202874,
2003-04-20,2.812999759191639,0.46037213461392723,
2003-04-21,2.836969661320317,0.4562713705938592,
2003-04-22,2.8615371690573848,0.45250671990395697,
2003-04-23,2.8856648262579023,0.4489742516639741,
2003-04-24,2.9099852961406163,0.44566767979849375,
2003-04-25,2.931145185437638,0.4427733589472542,
2003-04-26,2.953798137883894,0.4397563410473308,
2003-04-27,2.9772264210553345,0.4369847597448164,
2003-04-28,2.9993359047574595,0.4344579839811015,
2003-04-29,3.022819063408183,0.4318518603254523,
2003-04-30,3.0444871405268277,0.4295294429940693,
2003-05-01,3.0664242782828106,0.42688272566979996,
2003-05-02,3.0889421953775624,0.4241782798687697,
2003-05-03,3.110753965555926,0.42159120455427807,1.0
2003-05-04,3.1280444627832034,0.4194685236679124,
2003-05-05,3.144393579726508,0.4174593523566345,
2003-05-06,3.1659730327837536,0.41492811824375947,
2003-05-07,3.1840079491662463,0.41278164103751536,
2003-05-08,3.2094254691566397,0.41001774679165176,
2003-05-09,3.233499180552508,0.40740884401687244,
2003-05-10,3.257969766186074,0.4047453644124409,
2003-05-11,3.2827527326574417,0.4021960449181968,
2003-05-12,3.3070898367438986,0.3997120744229267,
2003-05-13,3.331420658184038,0.39722735906658657,0.7
2003-05-14,3.356505571365631,0.3948125019782516,
2003-05-15,3.380085033457341,0.3925928209713752,
2003-05-16,3.403649192967498,0.39038001434147585,
2003-05-17,3.4283071678688923,0.38819647422444525,
2003-05-18,3.452090462009259,0.38608122089473934,
2003-05-19,3.4757596294751845,0.384145367251931,
2003-05-20,3.4925262451200316,0.3826375264948699,
2003-05-21,3.51408122453604,0.38087234755668326,
2003-05-22,3.5364652654239195,0.3791215286996165,1.1
2003-05-23,3.558941226270342,0.37736425865411305,
2003-05-24,3.580838370359714,0.3757258891076396,
2003-05-25,3.6043044216582203,0.3740370879949412,
2003-05-26,3.62826530956557,0.3724796124154755,
2003-05-27,3.6512469922967927,0.370982746786953,
2003-05-28,3.673800577962168,0.369503101924443,
2003-05-29,3.69571652145794,0.3681842535882673,
2003-05-30,3.7146265187791094,0.3670239491021143,
2003-05-31,3.738307515834313,0.3657894884192004,
2003-06-01,1.2863505163946596,0.44315411068807725,
2003-06-02,1.3404040705590832,0.44775868606130037,
2003-06-03,1.3738859054628063,0.44833201761186614,
2003-06-04,1.4072585685459569,0.44899935458719165,
2003-06-05,1.4425835932120301,0.44976197163407367,
2003-06-06,1.4774109092475172,0.45008693160122626,
2003-06-07,1.5100479653687569,0.45039115218960896,
2003-06-08,1.5428043145201802,0.4505191750927128,
2003-06-09,1.5773257841828296,0.45048415034729916,
2003-06-10,1.6126815723991796,0.45043626785268137,
2003-06-11,1.646682257382348,0.45033480601470327,
2003-06-12,1.6821632945553378,0.4498944396588495,
2003-06-13,1.716513411454831,0.4491765061502157,
2003-06-14,1.7509643439717073,0.44861494023478893,
2003-06-15,1.7847207582859312,0.4481675159756924,
2003-06-16,1.8177364878030826,0.44785904887158995,
2003-06-17,1.851402921313594,0.4476932996351896,
2003-06-18,1.8844003191388303,0.4483676643784335,
2003-06-19,1.9186197943392362,0.4491183248780347,
2003-06-20,1.9532497202440982,0.4507158567486461,
2003-06-21,1.980956906735331,0.45283258790054404,
2003-06-22,1.9963429370310692,0.447134160646272,
2003-06-23,2.010493129950005,0.44313075976407607,
2003-06-24,2.019011937398781,0.44220215320812745,
2003-06-25,2.0119581381442293,0.4444088098726062,
2003-06-26,2.002367147925502,0.449948834172799,
2003-06-27,1.986468679330143,0.4587251108481169,
2003-06-28,1.963168889075445,0.4691093791298113,
2003-06-29,1.9365786793759239,0.48040733170713856,
2003-06-30,1.9045343006004882,0.4921564755890595,
2003-07-01,1.862876877336033,0.5045957632768687,
2003-07-02,1.8992731673532162,0.5052815076979792,
2003-07-03,1.9363329095248158,0.5061765701348279,
2003-07-04,1.9641690285576887,0.5067594363566301,
2003-07-05,1.9971531561277525,0.5072951708698681,
2003-07-06,2.0335327775601013,0.5077059764606144,
2003-07-07,2.071252132695219,0.5081302021979069,
2003-07-08,2.109159231290648,0.5087483768080361,
2003-07-09,2.0666617856578013,0.5250351301188589,
2003-07-10,2.0982478753051987,0.5254667321635089,0.9
2003-07-11,2.1297057790864296,0.5257797164151433,
2003-07-12,2.160427706890843,0.5258979339528801,
2003-07-13,2.1943036051038765,0.5261766127130775,
2003-07-14,2.227547497194701,0.526427837454261,
2003-07-15,2.263119124826177,0.5265409699474773,
2003-07-16,2.299054072888266,0.5260512296713863,
2003-07-17,2.336966158589575,0.5259192123044202,
2003-07-18,2.373563636117655,0.5255685013756835,
2003-07-19,2.4106297734631683,0.5252964531920732,
2003-07-20,2.448157642082959,0.52522075754483,
2003-07-21,2.4828261645051337,0.5253130631780113,
2003-07-22,2.514171490472486,0.5251675087440039,
2003-07-23,2.546010179469767,0.5257944620049825,
2003-07-24,2.5778724168808616,0.526519639495662,
2003-07-25,2.6082614643980007,0.5271912191262478,
2003-07-26,2.6368786234613957,0.527848946844942,
2003-07-27,2.6651266401003357,0.5283946109591248,
2003-07-28,2.693308019919204,0.5288857608052763,
2003-07-29,2.7218038665732136,0.5285638158488172,
2003-07-30,2.7515369041481454,0.5281769290444644,
2003-07-31,2.781520473690011,0.527900202751319,1.4
2003-08-01,2.7126856106910764,0.5532665362339676,
2003-08-02,2.6391953331332005,0.5795286582259795,
2003-08-03,2.6659548033447087,0.5792501661559633,
2003-08-04,2.6961369383642166,0.5790107017619899,
2003-08-05,2.72525515204371,0.5788911156864618,
2003-08-06,2.749936847204058,0.578986003575355,
2003-08-07,2.7758693321870185,0.5793421766304058,
2003-08-08,2.8039408119413056,0.5786896560187245,
2003-08-09,2.8335464163999147,0.5783685551233897,
2003-08-10,2.8625351508334695,0.5782348113510901,
2003-08-11,2.890896386537922,0.5782384025051764,
2003-08-12,2.918087429764516,0.5782335379233751,
2003-08-13,2.9398661168947955,0.5821236645378975,
2003-08-14,2.9546746390233403,0.5859870445960682,
2003-08-15,2.9767609112732627,0.5853057994388424,
2003-08-16,3.0028024207905855,0.5846564023923575,
2003-08-17,3.028066728600015,0.5838493564996201,
2003-08-18,3.053074376701867,0.5831832543879998,
2003-08-19,3.075093127037439,0.5835317542463623,
2003-08-20,3.0974511938196754,0.5840291242804869,
2003-08-21,3.1178572144408494,0.5849485782880015,
2003-08-22,3.137335511666011,0.5876576096256159,
2003-08-23,3.15404764700551,0.5913200778223645,
2003-08-24,3.1713126345401483,0.5956019125387835,
2003-08-25,3.1898189257478697,0.6020842984993466,
2003-08-26,3.2067399333611144,0.6085054796808081,
2003-08-27,3.2247973362637277,0.6154693144651706,
2003-08-28,3.244236726409055,0.6202971755924165,
